type_gga,time_gga,lat_gga,lat_dir_gga,lon_gga,lon_dir_gga,fix_quality_gga,num_sats_gga,hdop_gga,altitude_gga,altitude_unit_gga,geoid_sep_gga,geoid_unit_gga,age_diff_gga,checksum_gga
GPGGA,145126.750,4308.4138,N,07727.8276,W,1,06,2.23,142.7,M,-34.4,M,,*5D
GPGGA,145127.250,4308.4096,N,07727.8278,W,1,06,2.23,142.4,M,-34.4,M,,*51
GPGGA,145127.750,4308.4055,N,07727.8279,W,1,06,2.23,142.1,M,-34.4,M,,*5F
GPGGA,145128.250,4308.4012,N,07727.8278,W,1,06,2.23,141.6,M,-34.4,M,,*53
GPGGA,145128.750,4308.3970,N,07727.8277,W,1,06,2.23,141.0,M,-34.4,M,,*55
GPGGA,145129.250,4308.3927,N,07727.8276,W,1,06,1.73,140.5,M,-34.4,M,,*50
GPGGA,145129.750,4308.3885,N,07727.8276,W,1,06,2.23,140.1,M,-34.4,M,,*5E
GPGGA,145130.250,4308.3842,N,07727.8277,W,1,06,2.23,139.6,M,-34.4,M,,*50
GPGGA,145130.750,4308.3800,N,07727.8277,W,1,06,2.23,139.2,M,-34.4,M,,*57
GPGGA,145131.250,4308.3758,N,07727.8277,W,1,06,2.23,139.0,M,-34.4,M,,*53
GPGGA,145131.750,4308.3717,N,07727.8279,W,1,06,2.23,138.9,M,-34.4,M,,*5B
GPGGA,145132.250,4308.3677,N,07727.8282,W,1,06,2.23,138.7,M,-34.4,M,,*50
GPGGA,145132.750,4308.3635,N,07727.8284,W,1,06,2.23,138.6,M,-34.4,M,,*54
GPGGA,145133.250,4308.3591,N,07727.8285,W,1,06,2.23,138.6,M,-34.4,M,,*5C
GPGGA,145133.750,4308.3549,N,07727.8287,W,1,06,2.23,138.8,M,-34.4,M,,*50
GPGGA,145134.250,4308.3509,N,07727.8289,W,1,06,2.23,138.9,M,-34.4,M,,*59
GPGGA,145134.750,4308.3471,N,07727.8292,W,1,06,2.23,139.0,M,-34.4,M,,*50
GPGGA,145135.250,4308.3431,N,07727.8293,W,1,06,2.23,138.9,M,-34.4,M,,*59
GPGGA,145135.750,4308.3394,N,07727.8295,W,1,06,2.23,138.5,M,-34.4,M,,*5E
GPGGA,145136.250,4308.3355,N,07727.8296,W,1,06,2.22,138.4,M,-34.4,M,,*56
GPGGA,145136.750,4308.3317,N,07727.8297,W,1,06,2.23,138.4,M,-34.4,M,,*55
GPGGA,145137.250,4308.3280,N,07727.8297,W,1,06,2.23,138.1,M,-34.4,M,,*5B
GPGGA,145137.750,4308.3244,N,07727.8298,W,1,06,2.22,137.6,M,-34.4,M,,*50
GPGGA,145138.250,4308.3208,N,07727.8300,W,1,06,2.22,137.3,M,-34.4,M,,*57
GPGGA,145138.750,4308.3172,N,07727.8301,W,1,06,2.22,137.1,M,-34.4,M,,*5F
GPGGA,145139.250,4308.3135,N,07727.8302,W,1,06,2.22,137.0,M,-34.4,M,,*5A
GPGGA,145139.750,4308.3099,N,07727.8303,W,1,06,2.22,137.0,M,-34.4,M,,*59
GPGGA,145140.250,4308.3064,N,07727.8304,W,1,06,2.22,136.8,M,-34.4,M,,*5E
GPGGA,145140.750,4308.3029,N,07727.8305,W,1,06,2.22,136.6,M,-34.4,M,,*5D
GPGGA,145141.250,4308.2995,N,07727.8306,W,1,06,2.22,136.4,M,-34.4,M,,*57
GPGGA,145141.750,4308.2960,N,07727.8306,W,1,06,2.22,136.3,M,-34.4,M,,*5F
GPGGA,145142.250,4308.2926,N,07727.8307,W,1,06,2.22,136.3,M,-34.4,M,,*5A
GPGGA,145142.750,4308.2894,N,07727.8308,W,1,06,2.22,136.0,M,-34.4,M,,*5B
GPGGA,145143.250,4308.2862,N,07727.8310,W,1,06,2.22,135.6,M,-34.4,M,,*5A
GPGGA,145143.750,4308.2829,N,07727.8312,W,1,06,2.22,135.4,M,-34.4,M,,*50
GPGGA,145144.250,4308.2796,N,07727.8314,W,1,06,2.22,135.3,M,-34.4,M,,*58
GPGGA,145144.750,4308.2763,N,07727.8315,W,1,06,2.22,135.0,M,-34.4,M,,*55
GPGGA,145145.250,4308.2731,N,07727.8316,W,1,06,2.22,134.8,M,-34.4,M,,*5C
GPGGA,145145.750,4308.2697,N,07727.8318,W,1,06,2.22,134.6,M,-34.4,M,,*54
GPGGA,145146.250,4308.2666,N,07727.8319,W,1,06,2.22,134.3,M,-34.4,M,,*58
GPGGA,145146.750,4308.2636,N,07727.8322,W,1,06,2.22,133.9,M,-34.4,M,,*5D
GPGGA,145147.250,4308.2605,N,07727.8324,W,1,06,2.22,133.7,M,-34.4,M,,*51
GPGGA,145147.750,4308.2572,N,07727.8328,W,1,06,2.22,133.9,M,-34.4,M,,*55
GPGGA,145148.250,4308.2540,N,07727.8331,W,1,06,2.22,134.2,M,-34.4,M,,*5A
GPGGA,145148.750,4308.2508,N,07727.8335,W,1,06,2.22,134.7,M,-34.4,M,,*52
GPGGA,145149.250,4308.2479,N,07727.8337,W,1,06,2.22,134.7,M,-34.4,M,,*53
GPGGA,145149.750,4308.2452,N,07727.8339,W,1,06,2.22,134.9,M,-34.4,M,,*5F
GPGGA,145150.250,4308.2426,N,07727.8340,W,1,06,2.22,135.4,M,-34.4,M,,*53
GPGGA,145150.750,4308.2402,N,07727.8341,W,1,06,2.22,135.9,M,-34.4,M,,*5C
GPGGA,145151.250,4308.2381,N,07727.8342,W,1,06,2.22,135.9,M,-34.4,M,,*57
GPGGA,145151.750,4308.2363,N,07727.8343,W,1,06,2.22,135.8,M,-34.4,M,,*5E
GPGGA,145152.250,4308.2346,N,07727.8343,W,1,06,2.22,135.8,M,-34.4,M,,*5F
GPGGA,145152.750,4308.2330,N,07727.8344,W,1,06,2.22,135.8,M,-34.4,M,,*5C
GPGGA,145153.250,4308.2315,N,07727.8344,W,1,06,2.22,136.3,M,-34.4,M,,*57
GPGGA,145153.750,4308.2305,N,07727.8344,W,1,06,2.22,136.4,M,-34.4,M,,*54
GPGGA,145154.250,4308.2298,N,07727.8343,W,1,06,2.22,136.1,M,-34.4,M,,*51
GPGGA,145154.750,4308.2292,N,07727.8343,W,1,06,2.21,136.2,M,-34.4,M,,*5E
GPGGA,145155.250,4308.2289,N,07727.8344,W,1,06,2.22,136.9,M,-34.4,M,,*5F
GPGGA,145155.750,4308.2288,N,07727.8346,W,1,06,2.22,137.8,M,-34.4,M,,*59
GPGGA,145156.250,4308.2286,N,07727.8345,W,1,06,1.73,138.0,M,-34.4,M,,*52
GPGGA,145156.750,4308.2286,N,07727.8345,W,1,06,1.74,138.5,M,-34.4,M,,*55
GPGGA,145214.500,4308.2272,N,07727.8337,W,1,06,1.73,141.5,M,-34.4,M,,*50
GPGGA,145214.750,4308.2272,N,07727.8337,W,1,06,1.73,141.5,M,-34.4,M,,*57
GPGGA,145228.000,4308.2258,N,07727.8334,W,1,06,1.74,141.7,M,-34.4,M,,*54
GPGGA,145228.250,4308.2258,N,07727.8334,W,1,06,1.73,141.7,M,-34.4,M,,*54
GPGGA,145245.000,4308.2249,N,07727.8335,W,1,06,1.74,142.1,M,-34.4,M,,*5B
GPGGA,145245.500,4308.2247,N,07727.8336,W,1,06,1.74,142.3,M,-34.4,M,,*51
GPGGA,145246.000,4308.2242,N,07727.8337,W,1,06,1.74,142.5,M,-34.4,M,,*55
GPGGA,145246.500,4308.2236,N,07727.8337,W,1,06,2.19,142.7,M,-34.4,M,,*59
GPGGA,145247.000,4308.2229,N,07727.8338,W,1,06,2.19,143.0,M,-34.4,M,,*5A
GPGGA,145247.500,4308.2220,N,07727.8339,W,1,06,2.19,143.1,M,-34.4,M,,*56
GPGGA,145248.000,4308.2202,N,07727.8339,W,1,06,2.19,143.1,M,-34.4,M,,*5C
GPGGA,145248.500,4308.2183,N,07727.8338,W,1,06,2.19,143.1,M,-34.4,M,,*52
GPGGA,145249.000,4308.2160,N,07727.8337,W,1,06,2.19,143.1,M,-34.4,M,,*54
GPGGA,145249.500,4308.2133,N,07727.8336,W,1,06,2.19,143.1,M,-34.4,M,,*56
GPGGA,145250.000,4308.2098,N,07727.8335,W,1,06,2.19,143.1,M,-34.4,M,,*58
GPGGA,145250.500,4308.2062,N,07727.8336,W,1,06,2.19,143.0,M,-34.4,M,,*5A
GPGGA,145251.000,4308.2020,N,07727.8337,W,1,06,2.19,143.0,M,-34.4,M,,*59
GPGGA,145251.500,4308.1977,N,07727.8338,W,1,06,1.74,142.9,M,-34.4,M,,*5B
GPGGA,145252.000,4308.1901,N,07727.8342,W,1,06,2.19,143.2,M,-34.4,M,,*53
GPGGA,145252.500,4308.1851,N,07727.8343,W,1,06,2.19,143.1,M,-34.4,M,,*50
GPGGA,145253.000,4308.1799,N,07727.8344,W,1,06,2.19,143.0,M,-34.4,M,,*59
GPGGA,145253.500,4308.1750,N,07727.8343,W,1,06,2.19,142.9,M,-34.4,M,,*56
GPGGA,145254.000,4308.1701,N,07727.8342,W,1,06,2.19,142.8,M,-34.4,M,,*50
GPGGA,145254.500,4308.1652,N,07727.8341,W,1,06,2.19,142.6,M,-34.4,M,,*5F
GPGGA,145255.000,4308.1604,N,07727.8340,W,1,06,2.19,142.4,M,-34.4,M,,*5B
GPGGA,145255.500,4308.1556,N,07727.8341,W,1,06,2.19,142.2,M,-34.4,M,,*5D
GPGGA,145256.000,4308.1508,N,07727.8340,W,1,06,2.19,142.0,M,-34.4,M,,*53
GPGGA,145256.500,4308.1462,N,07727.8342,W,1,06,2.19,141.8,M,-34.4,M,,*52
GPGGA,145257.000,4308.1416,N,07727.8344,W,1,06,2.19,141.6,M,-34.4,M,,*5D
GPGGA,145257.500,4308.1369,N,07727.8346,W,1,06,2.18,141.3,M,-34.4,M,,*51
GPGGA,145258.000,4308.1322,N,07727.8349,W,1,06,2.18,141.1,M,-34.4,M,,*59
GPGGA,145258.500,4308.1277,N,07727.8353,W,1,06,2.19,140.8,M,-34.4,M,,*5F
GPGGA,145259.000,4308.1233,N,07727.8358,W,1,06,2.18,140.5,M,-34.4,M,,*5C
GPGGA,145259.500,4308.1188,N,07727.8362,W,1,06,1.74,140.3,M,-34.4,M,,*5C
GPGGA,145300.000,4308.1144,N,07727.8368,W,1,06,2.18,140.0,M,-34.4,M,,*54
GPGGA,145300.500,4308.1101,N,07727.8374,W,1,06,2.18,139.8,M,-34.4,M,,*5B
GPGGA,145301.000,4308.1058,N,07727.8381,W,1,06,2.18,139.6,M,-34.4,M,,*56
GPGGA,145301.500,4308.1016,N,07727.8386,W,1,06,2.18,139.4,M,-34.4,M,,*5C
GPGGA,145302.000,4308.0968,N,07727.8390,W,1,06,2.18,139.2,M,-34.4,M,,*5A
GPGGA,145302.500,4308.0921,N,07727.8392,W,1,06,2.18,139.0,M,-34.4,M,,*52
GPGGA,145303.000,4308.0876,N,07727.8393,W,1,06,2.18,138.8,M,-34.4,M,,*5D
GPGGA,145303.500,4308.0831,N,07727.8394,W,1,06,2.18,138.6,M,-34.4,M,,*52
GPGGA,145304.000,4308.0788,N,07727.8397,W,1,06,2.18,138.4,M,-34.4,M,,*5C
GPGGA,145304.500,4308.0745,N,07727.8398,W,1,06,2.18,138.3,M,-34.4,M,,*50
GPGGA,145305.000,4308.0701,N,07727.8399,W,1,06,2.18,138.4,M,-34.4,M,,*52
GPGGA,145305.500,4308.0658,N,07727.8400,W,1,06,2.18,138.5,M,-34.4,M,,*5C
GPGGA,145306.000,4308.0612,N,07727.8398,W,1,06,2.18,138.7,M,-34.4,M,,*50
GPGGA,145306.500,4308.0565,N,07727.8399,W,1,06,2.18,138.8,M,-34.4,M,,*58
GPGGA,145307.000,4308.0518,N,07727.8401,W,1,06,2.18,138.8,M,-34.4,M,,*50
GPGGA,145307.500,4308.0472,N,07727.8404,W,1,06,2.18,138.9,M,-34.4,M,,*5C
GPGGA,145308.000,4308.0425,N,07727.8406,W,1,06,2.18,138.9,M,-34.4,M,,*56
GPGGA,145308.500,4308.0379,N,07727.8408,W,1,06,2.18,138.9,M,-34.4,M,,*53
GPGGA,145309.000,4308.0329,N,07727.8409,W,1,06,2.18,138.9,M,-34.4,M,,*53
GPGGA,145309.500,4308.0282,N,07727.8409,W,1,06,2.18,139.0,M,-34.4,M,,*5E
GPGGA,145310.000,4308.0235,N,07727.8408,W,1,06,2.18,139.0,M,-34.4,M,,*5E
GPGGA,145310.500,4308.0189,N,07727.8407,W,1,06,2.18,139.0,M,-34.4,M,,*50
GPGGA,145311.000,4308.0143,N,07727.8406,W,1,06,2.18,138.8,M,-34.4,M,,*5A
GPGGA,145311.500,4308.0098,N,07727.8405,W,1,06,2.18,138.6,M,-34.4,M,,*55
GPGGA,145312.000,4308.0053,N,07727.8404,W,1,06,2.18,138.4,M,-34.4,M,,*57
GPGGA,145312.500,4308.0010,N,07727.8404,W,1,06,2.18,138.3,M,-34.4,M,,*52
GPGGA,145313.000,4307.9967,N,07727.8405,W,1,06,2.18,138.0,M,-34.4,M,,*5B
GPGGA,145313.500,4307.9924,N,07727.8408,W,1,06,2.18,137.9,M,-34.4,M,,*52
GPGGA,145314.000,4307.9883,N,07727.8411,W,1,06,2.18,137.7,M,-34.4,M,,*5A
GPGGA,145314.500,4307.9842,N,07727.8415,W,1,06,2.18,137.7,M,-34.4,M,,*56
GPGGA,145315.000,4307.9800,N,07727.8418,W,1,06,2.18,137.6,M,-34.4,M,,*58
GPGGA,145315.500,4307.9757,N,07727.8421,W,1,06,1.74,137.5,M,-34.4,M,,*50
GPGGA,145316.000,4307.9710,N,07727.8423,W,1,06,2.18,137.3,M,-34.4,M,,*58
GPGGA,145316.500,4307.9664,N,07727.8423,W,1,06,2.18,137.2,M,-34.4,M,,*5E
GPGGA,145317.000,4307.9618,N,07727.8426,W,1,06,2.17,137.3,M,-34.4,M,,*5A
GPGGA,145317.500,4307.9573,N,07727.8430,W,1,06,2.18,137.5,M,-34.4,M,,*5F
GPGGA,145318.000,4307.9528,N,07727.8434,W,1,06,2.17,137.8,M,-34.4,M,,*5D
GPGGA,145318.500,4307.9483,N,07727.8437,W,1,06,2.17,138.2,M,-34.4,M,,*5E
GPGGA,145319.000,4307.9439,N,07727.8438,W,1,06,2.18,138.7,M,-34.4,M,,*5E
GPGGA,145319.500,4307.9397,N,07727.8441,W,1,06,2.18,139.1,M,-34.4,M,,*51
GPGGA,145320.000,4307.9355,N,07727.8444,W,1,06,2.17,139.4,M,-34.4,M,,*5F
GPGGA,145320.500,4307.9314,N,07727.8446,W,1,06,2.17,139.5,M,-34.4,M,,*5C
GPGGA,145321.000,4307.9276,N,07727.8449,W,1,06,2.17,139.6,M,-34.4,M,,*51
GPGGA,145321.500,4307.9239,N,07727.8450,W,1,06,2.17,139.7,M,-34.4,M,,*56
GPGGA,145322.000,4307.9205,N,07727.8451,W,1,06,2.17,139.8,M,-34.4,M,,*51
GPGGA,145322.500,4307.9172,N,07727.8451,W,1,06,2.17,140.0,M,-34.4,M,,*51
GPGGA,145323.000,4307.9141,N,07727.8451,W,1,06,2.17,140.5,M,-34.4,M,,*50
GPGGA,145323.500,4307.9113,N,07727.8450,W,1,06,2.17,140.8,M,-34.4,M,,*5E
GPGGA,145324.000,4307.9088,N,07727.8451,W,1,06,2.17,141.2,M,-34.4,M,,*55
GPGGA,145324.500,4307.9064,N,07727.8450,W,1,06,2.17,141.5,M,-34.4,M,,*54
GPGGA,145325.000,4307.9043,N,07727.8450,W,1,06,2.17,141.5,M,-34.4,M,,*55
GPGGA,145325.500,4307.9024,N,07727.8450,W,1,06,2.17,141.5,M,-34.4,M,,*51
GPGGA,145326.000,4307.9008,N,07727.8450,W,1,06,2.17,141.6,M,-34.4,M,,*5A
GPGGA,145326.500,4307.8993,N,07727.8451,W,1,06,2.17,141.7,M,-34.4,M,,*55
GPGGA,145327.000,4307.8982,N,07727.8452,W,1,06,2.17,141.8,M,-34.4,M,,*5D
GPGGA,145327.500,4307.8971,N,07727.8454,W,1,06,2.17,141.9,M,-34.4,M,,*53
GPGGA,145328.000,4307.8963,N,07727.8454,W,1,06,2.17,142.2,M,-34.4,M,,*52
GPGGA,145328.500,4307.8958,N,07727.8455,W,1,06,2.17,142.5,M,-34.4,M,,*59
GPGGA,145329.000,4307.8956,N,07727.8456,W,1,06,2.17,143.0,M,-34.4,M,,*54
GPGGA,145329.500,4307.8961,N,07727.8455,W,1,06,2.17,143.2,M,-34.4,M,,*54
GPGGA,145330.000,4307.8965,N,07727.8456,W,1,06,1.74,143.4,M,-34.4,M,,*5E
GPGGA,145332.500,4307.8978,N,07727.8455,W,1,06,1.74,143.9,M,-34.4,M,,*5B
GPGGA,145332.750,4307.8979,N,07727.8454,W,1,06,1.74,143.8,M,-34.4,M,,*5D
GPGGA,145353.000,4307.8992,N,07727.8449,W,1,06,1.74,144.4,M,-34.4,M,,*5A
GPGGA,145353.250,4307.8992,N,07727.8450,W,1,06,1.74,144.4,M,-34.4,M,,*55
GPGGA,145412.500,4307.8980,N,07727.8463,W,1,08,1.39,144.7,M,-34.4,M,,*52
GPGGA,145412.750,4307.8976,N,07727.8463,W,1,08,1.39,144.7,M,-34.4,M,,*5C
GPGGA,145413.000,4307.8970,N,07727.8462,W,1,08,1.52,144.8,M,-34.4,M,,*5A
GPGGA,145413.250,4307.8964,N,07727.8462,W,1,08,1.52,144.8,M,-34.4,M,,*58
GPGGA,145413.500,4307.8958,N,07727.8462,W,1,08,1.52,144.9,M,-34.4,M,,*54
GPGGA,145413.750,4307.8953,N,07727.8461,W,1,08,1.52,144.9,M,-34.4,M,,*5B
GPGGA,145414.000,4307.8946,N,07727.8460,W,1,08,1.52,144.9,M,-34.4,M,,*5B
GPGGA,145414.250,4307.8941,N,07727.8459,W,1,08,1.52,144.9,M,-34.4,M,,*51
GPGGA,145414.500,4307.8935,N,07727.8459,W,1,08,1.52,144.9,M,-34.4,M,,*50
GPGGA,145415.000,4307.8921,N,07727.8457,W,1,08,1.52,144.9,M,-34.4,M,,*5F
GPGGA,145415.500,4307.8907,N,07727.8459,W,1,08,1.52,144.8,M,-34.4,M,,*51
GPGGA,145416.000,4307.8895,N,07727.8464,W,1,08,1.52,144.7,M,-34.4,M,,*5C
GPGGA,145416.500,4307.8884,N,07727.8472,W,1,08,1.52,144.6,M,-34.4,M,,*5F
GPGGA,145417.000,4307.8875,N,07727.8482,W,1,08,1.52,144.5,M,-34.4,M,,*59
GPGGA,145417.500,4307.8869,N,07727.8496,W,1,08,1.52,144.5,M,-34.4,M,,*54
GPGGA,145418.000,4307.8866,N,07727.8516,W,1,08,1.52,144.4,M,-34.4,M,,*59
GPGGA,145418.500,4307.8864,N,07727.8538,W,1,08,1.52,144.3,M,-34.4,M,,*55
GPGGA,145419.000,4307.8863,N,07727.8566,W,1,08,1.52,144.2,M,-34.4,M,,*5C
GPGGA,145419.500,4307.8863,N,07727.8601,W,1,08,1.52,144.3,M,-34.4,M,,*5A
GPGGA,145420.000,4307.8863,N,07727.8642,W,1,08,1.52,144.2,M,-34.4,M,,*53
GPGGA,145420.500,4307.8864,N,07727.8688,W,1,08,1.52,144.3,M,-34.4,M,,*56
GPGGA,145421.000,4307.8865,N,07727.8738,W,1,08,1.52,144.2,M,-34.4,M,,*58
GPGGA,145421.500,4307.8866,N,07727.8793,W,1,08,1.52,144.0,M,-34.4,M,,*5D
GPGGA,145422.000,4307.8867,N,07727.8852,W,1,08,1.52,143.9,M,-34.4,M,,*56
GPGGA,145422.500,4307.8869,N,07727.8914,W,1,08,1.52,143.8,M,-34.4,M,,*5F
GPGGA,145423.000,4307.8871,N,07727.8978,W,1,08,1.52,143.6,M,-34.4,M,,*56
GPGGA,145423.500,4307.8873,N,07727.9043,W,1,08,1.52,143.5,M,-34.4,M,,*52
GPGGA,145424.000,4307.8873,N,07727.9110,W,1,08,1.52,143.3,M,-34.4,M,,*51
GPGGA,145424.500,4307.8873,N,07727.9177,W,1,08,1.52,143.0,M,-34.4,M,,*56
GPGGA,145425.000,4307.8872,N,07727.9245,W,1,08,1.52,142.7,M,-34.4,M,,*57
GPGGA,145425.500,4307.8872,N,07727.9313,W,1,08,1.52,142.4,M,-34.4,M,,*53
GPGGA,145426.000,4307.8872,N,07727.9380,W,1,08,1.52,142.1,M,-34.4,M,,*5A
GPGGA,145426.500,4307.8873,N,07727.9445,W,1,08,1.52,141.8,M,-34.4,M,,*5A
GPGGA,145427.000,4307.8874,N,07727.9509,W,1,08,1.52,141.5,M,-34.4,M,,*5D
GPGGA,145427.500,4307.8874,N,07727.9573,W,1,08,1.52,141.3,M,-34.4,M,,*53
GPGGA,145428.000,4307.8874,N,07727.9635,W,1,08,1.52,141.2,M,-34.4,M,,*59
GPGGA,145428.500,4307.8874,N,07727.9697,W,1,08,1.52,141.1,M,-34.4,M,,*57
GPGGA,145429.000,4307.8874,N,07727.9758,W,1,08,1.52,141.1,M,-34.4,M,,*51
GPGGA,145429.500,4307.8874,N,07727.9819,W,1,08,1.52,141.2,M,-34.4,M,,*5D
GPGGA,145430.000,4307.8874,N,07727.9879,W,1,08,1.52,141.2,M,-34.4,M,,*56
GPGGA,145430.500,4307.8874,N,07727.9940,W,1,08,1.52,141.1,M,-34.4,M,,*5B
GPGGA,145431.000,4307.8875,N,07728.0000,W,1,08,1.52,141.0,M,-34.4,M,,*54
GPGGA,145431.500,4307.8875,N,07728.0060,W,1,08,1.52,140.8,M,-34.4,M,,*5E
GPGGA,145432.000,4307.8876,N,07728.0120,W,1,08,1.52,140.5,M,-34.4,M,,*53
GPGGA,145432.500,4307.8876,N,07728.0180,W,1,08,1.52,140.4,M,-34.4,M,,*5D
GPGGA,145433.000,4307.8876,N,07728.0239,W,1,08,1.52,140.1,M,-34.4,M,,*5D
GPGGA,145433.500,4307.8877,N,07728.0299,W,1,08,1.52,139.8,M,-34.4,M,,*54
GPGGA,145434.000,4307.8877,N,07728.0360,W,1,08,1.52,139.6,M,-34.4,M,,*5F
GPGGA,145434.500,4307.8877,N,07728.0423,W,1,08,1.52,139.3,M,-34.4,M,,*5F
GPGGA,145435.000,4307.8878,N,07728.0485,W,1,08,1.52,139.2,M,-34.4,M,,*59
GPGGA,145435.500,4307.8878,N,07728.0547,W,1,08,1.52,139.0,M,-34.4,M,,*51
GPGGA,145436.000,4307.8879,N,07728.0608,W,1,08,1.52,139.1,M,-34.4,M,,*5F
GPGGA,145436.500,4307.8880,N,07728.0668,W,1,08,1.52,139.1,M,-34.4,M,,*5A
GPGGA,145437.000,4307.8881,N,07728.0728,W,1,08,1.52,139.1,M,-34.4,M,,*5A
GPGGA,145437.500,4307.8882,N,07728.0787,W,1,08,1.52,139.2,M,-34.4,M,,*5A
GPGGA,145438.000,4307.8883,N,07728.0846,W,1,08,1.52,139.2,M,-34.4,M,,*53
GPGGA,145438.500,4307.8885,N,07728.0904,W,1,08,1.52,139.3,M,-34.4,M,,*56
GPGGA,145439.000,4307.8885,N,07728.0963,W,1,08,1.52,139.4,M,-34.4,M,,*54
GPGGA,145439.500,4307.8886,N,07728.1022,W,1,08,1.52,139.6,M,-34.4,M,,*5D
GPGGA,145440.000,4307.8886,N,07728.1081,W,1,08,1.52,139.7,M,-34.4,M,,*5E
GPGGA,145440.500,4307.8887,N,07728.1142,W,1,08,1.52,139.8,M,-34.4,M,,*5B
GPGGA,145441.000,4307.8888,N,07728.1202,W,1,08,1.52,139.8,M,-34.4,M,,*57
GPGGA,145441.500,4307.8888,N,07728.1262,W,1,08,1.52,139.7,M,-34.4,M,,*5B
GPGGA,145442.000,4307.8889,N,07728.1322,W,1,08,1.52,139.6,M,-34.4,M,,*58
GPGGA,145442.500,4307.8890,N,07728.1383,W,1,08,1.52,139.6,M,-34.4,M,,*5E
GPGGA,145443.000,4307.8892,N,07728.1443,W,1,08,1.52,139.4,M,-34.4,M,,*51
GPGGA,145443.500,4307.8894,N,07728.1503,W,1,08,1.52,139.3,M,-34.4,M,,*50
GPGGA,145444.000,4307.8896,N,07728.1562,W,1,08,1.52,139.1,M,-34.4,M,,*55
GPGGA,145444.500,4307.8898,N,07728.1621,W,1,08,1.52,138.9,M,-34.4,M,,*53
GPGGA,145445.000,4307.8899,N,07728.1680,W,1,08,1.52,138.8,M,-34.4,M,,*5C
GPGGA,145445.500,4307.8901,N,07728.1738,W,1,08,1.52,138.6,M,-34.4,M,,*55
GPGGA,145446.000,4307.8902,N,07728.1796,W,1,08,1.52,138.4,M,-34.4,M,,*56
GPGGA,145446.500,4307.8903,N,07728.1854,W,1,08,1.52,138.2,M,-34.4,M,,*55
GPGGA,145447.000,4307.8905,N,07728.1912,W,1,08,1.52,137.9,M,-34.4,M,,*50
GPGGA,145447.500,4307.8906,N,07728.1970,W,1,08,1.52,137.9,M,-34.4,M,,*52
GPGGA,145448.000,4307.8905,N,07728.2029,W,1,08,1.52,138.2,M,-34.4,M,,*59
GPGGA,145448.500,4307.8907,N,07728.2086,W,1,08,1.52,138.2,M,-34.4,M,,*5B
GPGGA,145449.000,4307.8908,N,07728.2144,W,1,08,1.52,138.3,M,-34.4,M,,*5E
GPGGA,145449.500,4307.8908,N,07728.2202,W,1,08,1.52,138.3,M,-34.4,M,,*5A
GPGGA,145450.000,4307.8910,N,07728.2261,W,1,08,1.52,138.4,M,-34.4,M,,*5C
GPGGA,145450.500,4307.8912,N,07728.2321,W,1,08,1.52,138.5,M,-34.4,M,,*5F
GPGGA,145451.000,4307.8914,N,07728.2382,W,1,08,1.52,138.5,M,-34.4,M,,*54
GPGGA,145451.500,4307.8915,N,07728.2442,W,1,08,1.52,138.6,M,-34.4,M,,*58
GPGGA,145452.000,4307.8915,N,07728.2503,W,1,08,1.52,138.6,M,-34.4,M,,*5A
GPGGA,145452.500,4307.8915,N,07728.2564,W,1,08,1.52,138.6,M,-34.4,M,,*5E
GPGGA,145453.000,4307.8914,N,07728.2625,W,1,08,1.52,138.7,M,-34.4,M,,*5C
GPGGA,145453.500,4307.8912,N,07728.2686,W,1,08,1.52,138.6,M,-34.4,M,,*57
GPGGA,145454.000,4307.8908,N,07728.2746,W,1,08,1.52,138.4,M,-34.4,M,,*51
GPGGA,145454.500,4307.8904,N,07728.2805,W,1,08,1.52,138.2,M,-34.4,M,,*56
GPGGA,145455.000,4307.8898,N,07728.2866,W,1,08,1.52,137.9,M,-34.4,M,,*57
GPGGA,145455.500,4307.8892,N,07728.2927,W,1,08,1.52,137.6,M,-34.4,M,,*53
GPGGA,145456.000,4307.8886,N,07728.2988,W,1,08,1.52,137.3,M,-34.4,M,,*50
GPGGA,145456.500,4307.8879,N,07728.3049,W,1,08,1.52,137.0,M,-34.4,M,,*53
GPGGA,145457.000,4307.8871,N,07728.3108,W,1,08,1.53,136.7,M,-34.4,M,,*5C
GPGGA,145457.500,4307.8862,N,07728.3168,W,1,08,1.52,136.2,M,-34.4,M,,*59
GPGGA,145458.000,4307.8854,N,07728.3227,W,1,08,1.52,135.7,M,-34.4,M,,*58
GPGGA,145458.500,4307.8844,N,07728.3287,W,1,08,1.52,135.4,M,-34.4,M,,*55
GPGGA,145459.000,4307.8832,N,07728.3346,W,1,08,1.52,135.2,M,-34.4,M,,*5A
GPGGA,145459.500,4307.8820,N,07728.3405,W,1,08,1.52,135.0,M,-34.4,M,,*5E
GPGGA,145500.000,4307.8807,N,07728.3464,W,1,08,1.52,134.7,M,-34.4,M,,*52
GPGGA,145500.500,4307.8794,N,07728.3522,W,1,08,1.52,134.6,M,-34.4,M,,*50
GPGGA,145501.000,4307.8779,N,07728.3580,W,1,08,1.52,134.5,M,-34.4,M,,*5C
GPGGA,145501.500,4307.8763,N,07728.3637,W,1,08,1.52,134.4,M,-34.4,M,,*5C
GPGGA,145502.000,4307.8747,N,07728.3692,W,1,08,1.52,134.3,M,-34.4,M,,*54
